date,ticker,adjusted_close
2025-08-04,RAS2,226.1145
2025-08-05,RAS2,225.393
2025-08-06,RAS2,224.8823
2025-08-07,RAS2,225.6614
2025-08-08,RAS2,224.3796
2025-08-11,RAS2,223.2516
2025-08-12,RAS2,222.1507
2025-08-13,RAS2,223.8172
2025-08-14,RAS2,222.2645
2025-08-15,RAS2,220.1849
2025-08-18,RAS2,220.5926
2025-08-19,RAS2,220.9125
2025-08-20,RAS2,222.1603
2025-08-21,RAS2,221.1666
2025-08-22,RAS2,223.3297
2025-08-25,RAS2,222.5118
2025-08-26,RAS2,223.2669
2025-08-27,RAS2,222.7313
2025-08-28,RAS2,223.5985
2025-08-29,RAS2,224.318
2025-09-01,RAS2,225.4729
2025-09-02,RAS2,226.3162
2025-09-03,RAS2,225.7143
2025-09-04,RAS2,226.1198
2025-09-05,RAS2,226.0499
2025-09-08,RAS2,226.202
2025-09-09,RAS2,225.6248
2025-09-10,RAS2,225.0536
2025-09-11,RAS2,225.6885
2025-09-12,RAS2,226.2831
2025-09-15,RAS2,226.0373
2025-09-16,RAS2,226.7241
2025-09-17,RAS2,226.269
2025-09-18,RAS2,225.7378
2025-09-19,RAS2,226.2087
2025-09-22,RAS2,225.6418
2025-09-23,RAS2,225.2374
2025-09-24,RAS2,224.2786
2025-09-25,RAS2,224.1964
2025-09-26,RAS2,224.6589
2025-09-29,RAS2,226.2304
2025-09-30,RAS2,225.6408
2025-10-01,RAS2,226.4499
2025-10-02,RAS2,224.6615
2025-10-03,RAS2,225.8405
2025-10-06,RAS2,224.5365
2025-10-07,RAS2,223.9025
2025-10-08,RAS2,223.6425
2025-10-09,RAS2,224.9358
2025-10-10,RAS2,226.3391
2025-10-13,RAS2,227.49
2025-10-14,RAS2,228.4812
2025-10-15,RAS2,228.7102
2025-10-16,RAS2,231.0828
2025-10-17,RAS2,229.4563
2025-10-20,RAS2,228.7806
2025-10-21,RAS2,229.9873
2025-10-22,RAS2,229.5045
2025-10-23,RAS2,230.2207
2025-10-24,RAS2,229.8512
2025-10-27,RAS2,229.672
2025-10-28,RAS2,230.0215
2025-10-29,RAS2,230.0993
2025-10-30,RAS2,230.5239
2025-10-31,RAS2,230.0469
2025-11-03,RAS2,232.0857
2025-11-04,RAS2,234.0338
2025-11-05,RAS2,232.2858
2025-11-06,RAS2,233.1499
2025-11-07,RAS2,232.6374
2025-11-10,RAS2,230.595
2025-11-11,RAS2,230.6189
2025-11-12,RAS2,230.3813
2025-11-13,RAS2,231.3652
2025-11-14,RAS2,230.7163
2025-11-17,RAS2,229.6734
2025-11-18,RAS2,231.0205
2025-11-19,RAS2,230.1055
2025-11-20,RAS2,230.5932
2025-11-21,RAS2,231.9416
2025-11-24,RAS2,232.8304
2025-11-25,RAS2,231.0217
2025-11-26,RAS2,231.9101
2025-11-27,RAS2,232.9031
2025-11-28,RAS2,231.443
2025-12-01,RAS2,231.9051
2025-12-02,RAS2,231.748
2025-12-03,RAS2,235.0613
2025-12-04,RAS2,236.167
2025-12-05,RAS2,235.3848
2025-12-08,RAS2,234.7352
2025-12-09,RAS2,235.8908
2025-12-10,RAS2,236.244
2025-12-11,RAS2,235.6524
2025-12-12,RAS2,235.3487
2025-12-15,RAS2,235.5107
2025-12-16,RAS2,235.9215
2025-12-17,RAS2,232.9738
2025-12-18,RAS2,232.6291
2025-12-19,RAS2,232.1315
2025-12-22,RAS2,233.3644
2025-12-23,RAS2,232.9989
2025-12-24,RAS2,232.6533
2025-12-25,RAS2,232.4068
2025-12-26,RAS2,233.0728
2025-12-29,RAS2,232.0908
2025-12-30,RAS2,231.6388
2025-12-31,RAS2,230.8638
2026-01-01,RAS2,230.8282
2026-01-02,RAS2,231.4331
2026-01-05,RAS2,233.4466
2026-01-06,RAS2,236.1938
2026-01-07,RAS2,237.9313
2026-01-08,RAS2,235.9274
2026-01-09,RAS2,237.3558
2026-01-12,RAS2,237.0918
2026-01-13,RAS2,236.3808
2026-01-14,RAS2,237.818
2026-01-15,RAS2,237.2962
2026-01-16,RAS2,236.8981
2026-01-19,RAS2,237.6783
2026-01-20,RAS2,238.8285
2026-01-21,RAS2,239.8934
2026-01-22,RAS2,240.5857
2026-01-23,RAS2,238.6692
2026-01-26,RAS2,239.2806
2026-01-27,RAS2,239.8392
2026-01-28,RAS2,239.8389
2026-01-29,RAS2,240.1776
2026-01-30,RAS2,239.4825
2026-02-02,RAS2,240.3683
2026-02-03,RAS2,241.0716
2026-02-04,RAS2,240.6769
2026-02-05,RAS2,242.2812
2026-02-06,RAS2,240.7582
2026-02-09,RAS2,241.2844
2026-02-10,RAS2,238.4379
2026-02-11,RAS2,240.0783
2026-02-12,RAS2,240.0735
2026-02-13,RAS2,239.6662
2026-02-16,RAS2,240.9574
2026-02-17,RAS2,240.0648
2026-02-18,RAS2,240.6449
2026-02-19,RAS2,242.8307
2026-02-20,RAS2,243.0138
2026-02-23,RAS2,245.0165
2026-02-24,RAS2,243.5246
2026-02-25,RAS2,243.9763
2026-02-26,RAS2,245.1607
2026-02-27,RAS2,246.452
2026-03-02,RAS2,246.369
2026-03-03,RAS2,246.6167
2026-03-04,RAS2,245.7088
2026-03-05,RAS2,246.572
2026-03-06,RAS2,247.7031
2026-03-09,RAS2,249.4355
2026-03-10,RAS2,250.9742
2026-03-11,RAS2,252.4934
2026-03-12,RAS2,253.0271
2026-03-13,RAS2,253.6749
2026-03-16,RAS2,255.1776
2026-03-17,RAS2,254.6524
2024-04-11,RAS3,130.8975
2024-04-12,RAS3,131.6541
2024-04-15,RAS3,132.15
2024-04-16,RAS3,131.514
2024-04-17,RAS3,130.3124
2024-04-18,RAS3,130.398
2024-04-19,RAS3,130.4277
2024-04-22,RAS3,130.3697
2024-04-23,RAS3,131.0039
2024-04-24,RAS3,130.8078
2024-04-25,RAS3,130.9331
2024-04-26,RAS3,131.4217
2024-04-29,RAS3,131.0791
2024-04-30,RAS3,130.9517
2024-05-01,RAS3,131.6615
2024-05-02,RAS3,130.9988
2024-05-03,RAS3,130.1926
2024-05-06,RAS3,130.4568
2024-05-07,RAS3,130.901
2024-05-08,RAS3,130.8543
2024-05-09,RAS3,131.5894
2024-05-10,RAS3,131.614
2024-05-13,RAS3,131.7826
2024-05-14,RAS3,130.4642
2024-05-15,RAS3,131.2764
2024-05-16,RAS3,131.1144
2024-05-17,RAS3,130.4043
2024-05-20,RAS3,130.4881
2024-05-21,RAS3,130.5891
2024-05-22,RAS3,130.6293
2024-05-23,RAS3,131.1488
2024-05-24,RAS3,131.4345
2024-05-27,RAS3,131.2234
2024-05-28,RAS3,130.3722
2024-05-29,RAS3,130.8979
2024-05-30,RAS3,131.0219
2024-05-31,RAS3,131.3973
2024-06-03,RAS3,131.4269
2024-06-04,RAS3,133.1245
2024-06-05,RAS3,132.3336
2024-06-06,RAS3,131.529
2024-06-07,RAS3,131.391
2024-06-10,RAS3,132.439
2024-06-11,RAS3,131.8642
2024-06-12,RAS3,131.6194
2024-06-13,RAS3,131.1148
2024-06-14,RAS3,131.7197
2024-06-17,RAS3,132.8559
2024-06-18,RAS3,133.7216
2024-06-19,RAS3,133.8907
2024-06-20,RAS3,134.0013
2024-06-21,RAS3,134.4795
2024-06-24,RAS3,135.0155
2024-06-25,RAS3,135.016
2024-06-26,RAS3,134.5091
2024-06-27,RAS3,134.1623
2024-06-28,RAS3,134.747
2024-07-01,RAS3,134.6965
2024-07-02,RAS3,135.186
2024-07-03,RAS3,134.1446
2024-07-04,RAS3,134.817
2024-07-05,RAS3,134.031
2024-07-08,RAS3,134.2776
2024-07-09,RAS3,134.2193
2024-07-10,RAS3,134.6023
2024-07-11,RAS3,134.3052
2024-07-12,RAS3,134.3136
2024-07-15,RAS3,135.2478
2024-07-16,RAS3,134.081
2024-07-17,RAS3,135.4981
2024-07-18,RAS3,136.0345
2024-07-19,RAS3,136.2074
2024-07-22,RAS3,136.5003
2024-07-23,RAS3,136.1105
2024-07-24,RAS3,136.629
2024-07-25,RAS3,137.9105
2024-07-26,RAS3,139.4409
2024-07-29,RAS3,139.4202
2024-07-30,RAS3,139.7494
2024-07-31,RAS3,139.6353
2024-08-01,RAS3,140.1325
2024-08-02,RAS3,139.2214
2024-08-05,RAS3,139.9025
2024-08-06,RAS3,140.2701
2024-08-07,RAS3,139.4694
2024-08-08,RAS3,139.8391
2024-08-09,RAS3,139.6497
2024-08-12,RAS3,139.5944
2024-08-13,RAS3,139.297
2024-08-14,RAS3,139.3926
2024-08-15,RAS3,139.2407
2024-08-16,RAS3,139.0648
2024-08-19,RAS3,139.0445
2024-08-20,RAS3,139.7851
2024-08-21,RAS3,140.4363
2024-08-22,RAS3,140.8951
2024-08-23,RAS3,141.8671
2024-08-26,RAS3,142.3445
2024-08-27,RAS3,142.1377
2024-08-28,RAS3,142.6116
2024-08-29,RAS3,143.8899
2024-08-30,RAS3,142.7651
2024-09-02,RAS3,144.1303
2024-09-03,RAS3,144.7559
2024-09-04,RAS3,144.9252
2024-09-05,RAS3,144.1737
2024-09-06,RAS3,144.2713
2024-09-09,RAS3,144.6727
2024-09-10,RAS3,144.193
2024-09-11,RAS3,144.7
2024-09-12,RAS3,144.2954
2024-09-13,RAS3,144.4166
2024-09-16,RAS3,144.2562
2024-09-17,RAS3,143.7286
2024-09-18,RAS3,143.5864
2024-09-19,RAS3,143.4008
2024-09-20,RAS3,144.1513
2024-09-23,RAS3,143.6422
2024-09-24,RAS3,144.7039
2024-09-25,RAS3,145.8096
2024-09-26,RAS3,145.4979
2024-09-27,RAS3,146.8807
2024-09-30,RAS3,146.3878
2024-10-01,RAS3,145.7497
2024-10-02,RAS3,145.2999
2024-10-03,RAS3,144.9213
2024-10-04,RAS3,145.5099
2024-10-07,RAS3,145.1095
2024-10-08,RAS3,145.5139
2024-10-09,RAS3,146.4189
2024-10-10,RAS3,145.7579
2024-10-11,RAS3,146.0595
2024-10-14,RAS3,145.8324
2024-10-15,RAS3,146.5456
2024-10-16,RAS3,147.9086
2024-10-17,RAS3,148.1336
2024-10-18,RAS3,147.8699
2024-10-21,RAS3,147.0643
2024-10-22,RAS3,146.7607
2024-10-23,RAS3,146.2416
2024-10-24,RAS3,146.632
2024-10-25,RAS3,147.5377
2024-10-28,RAS3,148.1184
2024-10-29,RAS3,147.1662
2024-10-30,RAS3,147.742
2024-10-31,RAS3,148.6173
2024-11-01,RAS3,147.013
2024-11-04,RAS3,147.8568
2024-11-05,RAS3,148.653
2024-11-06,RAS3,148.5828
2024-11-07,RAS3,149.3289
2024-11-08,RAS3,149.4254
2024-11-11,RAS3,149.2272
2024-11-12,RAS3,147.8683
2024-11-13,RAS3,148.6183
2024-11-14,RAS3,148.5602
2024-11-15,RAS3,148.1374
2024-11-18,RAS3,149.1576
2024-11-19,RAS3,149.4332
2024-11-20,RAS3,150.7631
2024-11-21,RAS3,150.2823
2024-11-22,RAS3,149.0525
2024-11-25,RAS3,149.9966
2024-11-26,RAS3,150.0853
2024-11-27,RAS3,149.553
2024-11-28,RAS3,149.679
2024-11-29,RAS3,150.3237
2024-12-02,RAS3,150.3581
2024-12-03,RAS3,151.1313
2024-12-04,RAS3,151.3378
2024-12-05,RAS3,150.5393
2024-12-06,RAS3,149.4282
2024-12-09,RAS3,149.5244
2024-12-10,RAS3,149.5565
2024-12-11,RAS3,148.8311
2024-12-12,RAS3,147.5206
2024-12-13,RAS3,145.7011
2024-12-16,RAS3,145.6049
2024-12-17,RAS3,145.824
2024-12-18,RAS3,145.0218
2024-12-19,RAS3,144.5989
2024-12-20,RAS3,144.2783
2024-12-23,RAS3,145.4485
2024-12-24,RAS3,144.6146
2024-12-25,RAS3,145.2912
2024-12-26,RAS3,144.7748
2024-12-27,RAS3,143.8207
2024-12-30,RAS3,142.7655
2024-12-31,RAS3,142.2991
2025-01-01,RAS3,141.6697
2025-01-02,RAS3,141.3921
2025-01-03,RAS3,141.7408
2025-01-06,RAS3,142.0858
2025-01-07,RAS3,143.769
2025-01-08,RAS3,144.4057
2025-01-09,RAS3,146.0078
2025-01-10,RAS3,144.9714
2025-01-13,RAS3,144.8341
2025-01-14,RAS3,144.4418
2025-01-15,RAS3,145.5014
2025-01-16,RAS3,145.6126
2025-01-17,RAS3,145.2293
2025-01-20,RAS3,144.6623
2025-01-21,RAS3,144.6468
2025-01-22,RAS3,144.5384
2025-01-23,RAS3,143.7884
2025-01-24,RAS3,143.4208
2025-01-27,RAS3,143.3646
2025-01-28,RAS3,143.6296
2025-01-29,RAS3,143.994
2025-01-30,RAS3,144.2585
2025-01-31,RAS3,144.3125
2025-02-03,RAS3,144.6956
2025-02-04,RAS3,142.6523
2025-02-05,RAS3,143.1334
2025-02-06,RAS3,143.6319
2025-02-07,RAS3,142.8485
2025-02-10,RAS3,144.6655
2025-02-11,RAS3,145.0167
2025-02-12,RAS3,144.9813
2025-02-13,RAS3,143.8497
2025-02-14,RAS3,144.3203
2025-02-17,RAS3,144.4471
2025-02-18,RAS3,145.1404
2025-02-19,RAS3,145.6274
2025-02-20,RAS3,145.1969
2025-02-21,RAS3,145.1283
2025-02-24,RAS3,145.5015
2025-02-25,RAS3,145.1018
2025-02-26,RAS3,144.5526
2025-02-27,RAS3,145.5305
2025-02-28,RAS3,145.3917
2025-03-03,RAS3,144.9489
2025-03-04,RAS3,145.1545
2025-03-05,RAS3,144.8644
2025-03-06,RAS3,144.9582
2025-03-07,RAS3,146.3185
2025-03-10,RAS3,146.2407
2025-03-11,RAS3,146.7206
2025-03-12,RAS3,146.4381
2025-03-13,RAS3,146.5969
2025-03-14,RAS3,147.0549
2025-03-17,RAS3,147.4044
2025-03-18,RAS3,147.6713
2025-03-19,RAS3,147.7636
2025-03-20,RAS3,147.8176
2025-03-21,RAS3,149.1216
2025-03-24,RAS3,149.9966
2025-03-25,RAS3,150.2256
2025-03-26,RAS3,149.7081
2025-03-27,RAS3,149.1901
2025-03-28,RAS3,147.9786
2025-03-31,RAS3,147.8945
2025-04-01,RAS3,148.6443
2025-04-02,RAS3,149.3751
2025-04-03,RAS3,151.1207
2025-04-04,RAS3,151.0513
2025-04-07,RAS3,151.1955
2025-04-08,RAS3,151.3656
2025-04-09,RAS3,151.7516
2025-04-10,RAS3,151.2955
2025-04-11,RAS3,152.1742
2025-04-14,RAS3,151.803
2025-04-15,RAS3,151.1861
2025-04-16,RAS3,151.3727
2025-04-17,RAS3,151.7566
2025-04-18,RAS3,152.0723
2025-04-21,RAS3,152.4405
2025-04-22,RAS3,153.8596
2025-04-23,RAS3,153.8362
2025-04-24,RAS3,154.3835
2025-04-25,RAS3,154.1007
2025-04-28,RAS3,154.2003
2025-04-29,RAS3,155.5142
2025-04-30,RAS3,156.8227
2025-05-01,RAS3,156.7933
2025-05-02,RAS3,156.9478
2025-05-05,RAS3,156.5244
2025-05-06,RAS3,156.2394
2025-05-07,RAS3,156.6603
2025-05-08,RAS3,156.1904
2025-05-09,RAS3,156.1856
2025-05-12,RAS3,156.6961
2025-05-13,RAS3,157.243
2025-05-14,RAS3,158.9404
2025-05-15,RAS3,158.3622
2025-05-16,RAS3,158.5175
2025-05-19,RAS3,157.9786
2025-05-20,RAS3,157.1928
2025-05-21,RAS3,156.5166
2025-05-22,RAS3,158.4053
2025-05-23,RAS3,158.3408
2025-05-26,RAS3,158.8001
2025-05-27,RAS3,158.8399
2025-05-28,RAS3,159.7133
2025-05-29,RAS3,160.3028
2025-05-30,RAS3,160.165
2025-06-02,RAS3,160.7458
2025-06-03,RAS3,161.2383
2025-06-04,RAS3,161.5117
2025-06-05,RAS3,162.1436
2025-06-06,RAS3,162.0249
2025-06-09,RAS3,162.5116
2025-06-10,RAS3,162.7505
2025-06-11,RAS3,162.3115
2025-06-12,RAS3,163.6156
2025-06-13,RAS3,164.0373
2025-06-16,RAS3,164.1626
2025-06-17,RAS3,164.2124
2025-06-18,RAS3,164.8581
2025-06-19,RAS3,165.6976
2025-06-20,RAS3,166.3699
2025-06-23,RAS3,165.7042
2025-06-24,RAS3,165.3363
2025-06-25,RAS3,164.5975
2025-06-26,RAS3,165.8498
2025-06-27,RAS3,166.7966
2025-06-30,RAS3,165.6611
2025-07-01,RAS3,165.5056
2025-07-02,RAS3,164.7551
2025-07-03,RAS3,164.1867
2025-07-04,RAS3,164.8174
2025-07-07,RAS3,165.6266
2025-07-08,RAS3,166.0351
2025-07-09,RAS3,165.8855
2025-07-10,RAS3,166.487
2025-07-11,RAS3,166.2607
2025-07-14,RAS3,166.4479
2025-07-15,RAS3,165.7436
2025-07-16,RAS3,165.1344
2025-07-17,RAS3,165.0052
2025-07-18,RAS3,165.5076
2025-07-21,RAS3,165.2741
2025-07-22,RAS3,165.1454
2025-07-23,RAS3,166.5987
2025-07-24,RAS3,166.5103
2025-07-25,RAS3,167.9828
2025-07-28,RAS3,167.1995
2025-07-29,RAS3,166.2696
2025-07-30,RAS3,167.9043
2025-07-31,RAS3,167.7866
2025-08-01,RAS3,167.9496
2025-08-04,RAS3,167.3141
2025-08-05,RAS3,168.1203
2025-08-06,RAS3,167.0712
2025-08-07,RAS3,167.9766
2025-08-08,RAS3,169.2106
2025-08-11,RAS3,168.3761
2025-08-12,RAS3,168.7885
2025-08-13,RAS3,168.8744
2025-08-14,RAS3,167.8989
2025-08-15,RAS3,166.246
2025-08-18,RAS3,166.0648
2025-08-19,RAS3,165.1402
2025-08-20,RAS3,166.2048
2025-08-21,RAS3,165.6969
2025-08-22,RAS3,167.4428
2025-08-25,RAS3,168.0856
2025-08-26,RAS3,169.0039
2025-08-27,RAS3,167.1178
2025-08-28,RAS3,167.5114
2025-08-29,RAS3,167.1502
2025-09-01,RAS3,166.9218
2025-09-02,RAS3,167.5551
2025-09-03,RAS3,166.8208
2025-09-04,RAS3,166.2456
2025-09-05,RAS3,167.1669
2025-09-08,RAS3,168.4345
2025-09-09,RAS3,168.8088
2025-09-10,RAS3,170.3729
2025-09-11,RAS3,170.888
2025-09-12,RAS3,171.2952
2025-09-15,RAS3,171.7219
2025-09-16,RAS3,173.1504
2025-09-17,RAS3,175.077
2025-09-18,RAS3,175.1439
2025-09-19,RAS3,174.8618
2025-09-22,RAS3,173.03
2025-09-23,RAS3,172.45
2025-09-24,RAS3,172.5815
2025-09-25,RAS3,174.0165
2025-09-26,RAS3,174.5987
2025-09-29,RAS3,174.7542
2025-09-30,RAS3,176.0078
2025-10-01,RAS3,177.2462
2025-10-02,RAS3,176.3004
2025-10-03,RAS3,178.1704
2025-10-06,RAS3,177.8304
2025-10-07,RAS3,178.6733
2025-10-08,RAS3,177.877
2025-10-09,RAS3,179.4427
2025-10-10,RAS3,179.1011
2025-10-13,RAS3,179.0604
2025-10-14,RAS3,178.7053
2025-10-15,RAS3,177.6432
2025-10-16,RAS3,176.888
2025-10-17,RAS3,176.4289
2025-10-20,RAS3,175.836
2025-10-21,RAS3,177.201
2025-10-22,RAS3,177.5844
2025-10-23,RAS3,177.7277
2025-10-24,RAS3,178.4732
2025-10-27,RAS3,178.4764
2025-10-28,RAS3,177.8254
2025-10-29,RAS3,177.095
2025-10-30,RAS3,177.5429
2025-10-31,RAS3,178.1084
2025-11-03,RAS3,178.9371
2025-11-04,RAS3,178.5225
2025-11-05,RAS3,175.6787
2025-11-06,RAS3,175.7191
2025-11-07,RAS3,177.1267
2025-11-10,RAS3,176.3853
2025-11-11,RAS3,177.78
2025-11-12,RAS3,177.1884
2025-11-13,RAS3,176.911
2025-11-14,RAS3,177.3135
2025-11-17,RAS3,177.4755
2025-11-18,RAS3,177.7507
2025-11-19,RAS3,177.9657
2025-11-20,RAS3,177.4531
2025-11-21,RAS3,177.9026
2025-11-24,RAS3,177.5864
2025-11-25,RAS3,175.6349
2025-11-26,RAS3,176.9334
2025-11-27,RAS3,178.1312
2025-11-28,RAS3,177.4713
2025-12-01,RAS3,175.9455
2025-12-02,RAS3,175.7434
2025-12-03,RAS3,176.7082
2025-12-04,RAS3,177.2539
2025-12-05,RAS3,177.4875
2025-12-08,RAS3,178.3935
2025-12-09,RAS3,178.4971
2025-12-10,RAS3,179.1172
2025-12-11,RAS3,180.1766
2025-12-12,RAS3,180.1153
2025-12-15,RAS3,180.2431
2025-12-16,RAS3,179.5884
2025-12-17,RAS3,178.849
2025-12-18,RAS3,178.6274
2025-12-19,RAS3,178.2429
2025-12-22,RAS3,177.8644
2025-12-23,RAS3,178.8396
2025-12-24,RAS3,178.7855
2025-12-25,RAS3,178.3863
2025-12-26,RAS3,179.8152
2025-12-29,RAS3,179.5405
2025-12-30,RAS3,180.5945
2025-12-31,RAS3,180.1518
2026-01-01,RAS3,180.6002
2026-01-02,RAS3,182.009
2026-01-05,RAS3,182.3394
2026-01-06,RAS3,183.6657
2026-01-07,RAS3,184.3224
2026-01-08,RAS3,181.3836
2026-01-09,RAS3,181.7791
2026-01-12,RAS3,181.4173
2026-01-13,RAS3,180.1182
2026-01-14,RAS3,180.5205
2026-01-15,RAS3,180.3868
2026-01-16,RAS3,179.8622
2026-01-19,RAS3,179.9697
2026-01-20,RAS3,181.2197
2026-01-21,RAS3,182.8006
2026-01-22,RAS3,183.5693
2026-01-23,RAS3,182.5796
2026-01-26,RAS3,183.4265
2026-01-27,RAS3,183.078
2026-01-28,RAS3,182.5315
2026-01-29,RAS3,182.5976
2026-01-30,RAS3,182.559
2026-02-02,RAS3,184.1427
2026-02-03,RAS3,184.0243
2026-02-04,RAS3,183.3025
2026-02-05,RAS3,183.6181
2026-02-06,RAS3,181.5123
2026-02-09,RAS3,182.8526
2026-02-10,RAS3,182.374
2026-02-11,RAS3,183.7676
2026-02-12,RAS3,183.6103
2026-02-13,RAS3,184.7534
2026-02-16,RAS3,183.2845
2026-02-17,RAS3,182.4976
2026-02-18,RAS3,182.125
2026-02-19,RAS3,183.3935
2026-02-20,RAS3,183.7627
2026-02-23,RAS3,184.9308
2026-02-24,RAS3,184.0559
2026-02-25,RAS3,185.0809
2026-02-26,RAS3,186.6083
2026-02-27,RAS3,187.868
2026-03-02,RAS3,188.322
2026-03-03,RAS3,188.3025
2026-03-04,RAS3,187.4015
2026-03-05,RAS3,187.2481
2026-03-06,RAS3,187.7507
2026-03-09,RAS3,187.2576
2026-03-10,RAS3,188.5527
2026-03-11,RAS3,189.0978
2026-03-12,RAS3,189.2055
2026-03-13,RAS3,190.2117
2026-03-16,RAS3,188.3819
2026-03-17,RAS3,188.3557
2024-04-11,RAS4,74.655
2024-04-12,RAS4,74.2112
2024-04-15,RAS4,74.7466
2024-04-16,RAS4,74.6152
2024-04-17,RAS4,74.8227
2024-04-18,RAS4,74.4694
2024-04-19,RAS4,74.2952
2024-04-22,RAS4,73.9967
2024-04-23,RAS4,74.8553
2024-04-24,RAS4,74.2106
2024-04-25,RAS4,74.5079
2024-04-26,RAS4,74.2709
2024-04-29,RAS4,73.641
2024-04-30,RAS4,73.242
2024-05-01,RAS4,73.2925
2024-05-02,RAS4,72.93
2024-05-03,RAS4,73.0463
2024-05-06,RAS4,73.1487
2024-05-07,RAS4,73.1161
2024-05-08,RAS4,72.811
2024-05-09,RAS4,73.295
2024-05-10,RAS4,73.757
2024-05-13,RAS4,73.5921
2024-05-14,RAS4,73.477
2024-05-15,RAS4,73.4394
2024-05-16,RAS4,73.4203
2024-05-17,RAS4,73.3149
2024-05-20,RAS4,73.3622
2024-05-21,RAS4,73.6161
2024-05-22,RAS4,73.4998
2024-05-23,RAS4,74.2132
2024-05-24,RAS4,74.1541
2024-05-27,RAS4,74.0755
2024-05-28,RAS4,74.5833
2024-05-29,RAS4,74.9366
2024-05-30,RAS4,75.2572
2024-05-31,RAS4,75.9901
2024-06-03,RAS4,76.9756
2024-06-04,RAS4,78.2973
2024-06-05,RAS4,78.0475
2024-06-06,RAS4,77.1256
2024-06-07,RAS4,77.1949
2024-06-10,RAS4,77.7092
2024-06-11,RAS4,77.8812
2024-06-12,RAS4,77.7263
2024-06-13,RAS4,77.0911
2024-06-14,RAS4,77.336
2024-06-17,RAS4,77.2653
2024-06-18,RAS4,77.3119
2024-06-19,RAS4,77.5764
2024-06-20,RAS4,77.7494
2024-06-21,RAS4,78.1871
2024-06-24,RAS4,78.0684
2024-06-25,RAS4,78.7946
2024-06-26,RAS4,78.8435
2024-06-27,RAS4,79.1871
2024-06-28,RAS4,78.7108
2024-07-01,RAS4,78.1389
2024-07-02,RAS4,78.2741
2024-07-03,RAS4,78.0089
2024-07-04,RAS4,78.4873
2024-07-05,RAS4,78.2951
2024-07-08,RAS4,79.1788
2024-07-09,RAS4,79.8864
2024-07-10,RAS4,79.6897
2024-07-11,RAS4,79.7792
2024-07-12,RAS4,79.4881
2024-07-15,RAS4,80.1788
2024-07-16,RAS4,80.1736
2024-07-17,RAS4,80.3227
2024-07-18,RAS4,80.9215
2024-07-19,RAS4,81.4355
2024-07-22,RAS4,80.7515
2024-07-23,RAS4,80.0837
2024-07-24,RAS4,80.4463
2024-07-25,RAS4,80.3417
2024-07-26,RAS4,80.7211
2024-07-29,RAS4,80.6218
2024-07-30,RAS4,80.5548
2024-07-31,RAS4,80.3528
2024-08-01,RAS4,79.8191
2024-08-02,RAS4,79.6118
2024-08-05,RAS4,80.3939
2024-08-06,RAS4,81.0648
2024-08-07,RAS4,80.7619
2024-08-08,RAS4,81.1359
2024-08-09,RAS4,81.0048
2024-08-12,RAS4,81.2484
2024-08-13,RAS4,81.9262
2024-08-14,RAS4,81.3553
2024-08-15,RAS4,81.3643
2024-08-16,RAS4,81.4387
2024-08-19,RAS4,81.0613
2024-08-20,RAS4,81.0193
2024-08-21,RAS4,81.0925
2024-08-22,RAS4,81.3951
2024-08-23,RAS4,81.152
2024-08-26,RAS4,81.2996
2024-08-27,RAS4,81.4336
2024-08-28,RAS4,80.9347
2024-08-29,RAS4,81.5916
2024-08-30,RAS4,81.3044
2024-09-02,RAS4,81.424
2024-09-03,RAS4,81.3693
2024-09-04,RAS4,81.1805
2024-09-05,RAS4,80.9299
2024-09-06,RAS4,81.2202
2024-09-09,RAS4,81.4055
2024-09-10,RAS4,80.8874
2024-09-11,RAS4,81.377
2024-09-12,RAS4,81.0878
2024-09-13,RAS4,80.8312
2024-09-16,RAS4,80.3309
2024-09-17,RAS4,80.2239
2024-09-18,RAS4,80.1274
2024-09-19,RAS4,80.1475
2024-09-20,RAS4,80.8559
2024-09-23,RAS4,80.5756
2024-09-24,RAS4,80.9765
2024-09-25,RAS4,80.591
2024-09-26,RAS4,80.5561
2024-09-27,RAS4,80.7929
2024-09-30,RAS4,81.0342
2024-10-01,RAS4,80.4473
2024-10-02,RAS4,80.5268
2024-10-03,RAS4,80.6991
2024-10-04,RAS4,80.8983
2024-10-07,RAS4,80.699
2024-10-08,RAS4,80.5824
2024-10-09,RAS4,81.1156
2024-10-10,RAS4,80.2704
2024-10-11,RAS4,79.9164
2024-10-14,RAS4,79.891
2024-10-15,RAS4,80.1651
2024-10-16,RAS4,80.3837
2024-10-17,RAS4,79.8809
2024-10-18,RAS4,79.4087
2024-10-21,RAS4,79.0765
2024-10-22,RAS4,79.0367
2024-10-23,RAS4,79.2164
2024-10-24,RAS4,79.9173
2024-10-25,RAS4,79.7684
2024-10-28,RAS4,79.5267
2024-10-29,RAS4,79.2389
2024-10-30,RAS4,79.2526
2024-10-31,RAS4,78.987
2024-11-01,RAS4,78.6525
2024-11-04,RAS4,78.6567
2024-11-05,RAS4,79.3979
2024-11-06,RAS4,79.5357
2024-11-07,RAS4,79.2355
2024-11-08,RAS4,79.8148
2024-11-11,RAS4,79.0878
2024-11-12,RAS4,79.3092
2024-11-13,RAS4,79.5739
2024-11-14,RAS4,79.5044
2024-11-15,RAS4,79.5197
2024-11-18,RAS4,79.7963
2024-11-19,RAS4,79.4306
2024-11-20,RAS4,79.7185
2024-11-21,RAS4,79.8946
